DTBASE;COOPERATIVA;CPF;CONTA;CONTRATO;DSPRODUTO;DTCONTRATO;VLCONTRATO;SDDEVEDOR;QTDIASATRASO;SDATRASO;VLPROVISAO
30/06/2021;A;250929;147845;250671;Empréstimo;02/04/2020;775,20;846,60;0;0,00;10,20
30/06/2021;A;251137;563958;393402;Empréstimo;26/10/2020;5.049,00;4.671,60;0;0,00;81,60
30/06/2021;A;251168;547445;503598;Empréstimo;12/03/2021;928,20;887,40;0;0,00;10,20
30/06/2021;A;251407;425699;371832;Empréstimo;23/09/2020;856,80;591,60;0;0,00;30,60
30/06/2021;A;251585;606537;488466;Financiamento;25/02/2021;2.988,60;2.662,20;0;0,00;10,20
30/06/2021;A;251773;514202;500015;Empréstimo;11/03/2021;479,40;459,00;20;30,60;30,60
30/06/2021;A;251975;693684;561799;Financiamento;07/06/2021;5.089,80;5.151,00;0;0,00;30,60
30/06/2021;A;252045;651711;561428;Empréstimo;26/05/2021;1.550,40;1.509,60;0;0,00;91,80
30/06/2021;A;252198;642788;451615;Empréstimo;14/01/2021;438,60;387,60;83;122,40;91,80
30/06/2021;A;252426;173825;246233;Empréstimo;31/03/2020;2.162,40;2.019,60;81;224,40;479,40
30/06/2021;A;252796;610978;403172;Empréstimo;10/11/2020;2.264,40;2.223,60;81;357,00;132,60
30/06/2021;A;253099;423197;572421;Empréstimo;02/06/2021;3.519,00;3.590,40;0;0,00;20,40
30/06/2021;A;253347;570892;311923;Empréstimo;23/06/2020;8.639,40;7.639,80;0;0,00;20,40
30/06/2021;A;253432;205522;429177;Empréstimo;14/12/2020;1.315,80;1.122,00;18;71,40;20,40
30/06/2021;A;253523;540594;397736;Empréstimo;30/10/2020;91,80;91,80;211;81,60;51,00
30/06/2021;A;253590;352149;333052;Empréstimo;21/07/2020;336,60;357,00;0;0,00;20,40
30/06/2021;A;253757;137200;534051;Empréstimo;06/05/2021;14.055,60;13.413,00;0;0,00;40,80
30/06/2021;A;253803;166871;329774;Financiamento;20/07/2020;8.527,20;7.925,40;0;0,00;20,40
30/06/2021;A;254107;215888;484821;Empréstimo;22/02/2021;1.326,00;1.275,00;0;0,00;10,20
30/06/2021;A;254399;176835;304250;Empréstimo;02/06/2020;1.642,20;1.907,40;10;61,20;30,60
30/06/2021;A;254755;221194;517573;Financiamento;29/03/2021;5.344,80;5.008,20;0;0,00;10,20
30/06/2021;A;254977;314813;461014;Empréstimo;29/01/2021;1.591,20;1.611,60;20;51,00;377,40
30/06/2021;A;254994;147719;441547;Empréstimo;04/01/2021;3.498,60;1.887,00;0;0,00;10,20
30/06/2021;A;255033;190645;480477;Empréstimo;18/02/2021;12.382,80;11.740,20;0;0,00;30,60
30/06/2021;A;255153;438189;219752;Empréstimo;20/01/2020;11.322,00;9.078,00;0;0,00;30,60
30/06/2021;A;255319;538327;260572;Empréstimo;07/04/2020;193,80;214,20;46;20,40;132,60
30/06/2021;A;255449;655028;543980;Empréstimo;30/04/2021;346,80;357,00;60;81,60;142,80
30/06/2021;A;255742;388454;229587;Empréstimo;06/03/2020;438,60;448,80;0;0,00;30,60
30/06/2021;A;255799;662846;544144;Empréstimo;30/04/2021;102,00;102,00;60;20,40;40,80
30/06/2021;A;256067;345263;300877;Empréstimo;26/05/2020;693,60;489,60;112;132,60;265,20
30/06/2021;A;256258;202324;167288;Financiamento;19/06/2019;4.263,60;2.601,00;0;0,00;10,20
30/06/2021;A;256316;272542;435853;Financiamento;22/12/2020;2.050,20;1.927,80;0;0,00;10,20
30/06/2021;A;256434;535381;383254;Empréstimo;09/10/2020;4.263,60;3.559,80;0;0,00;20,40
30/06/2021;A;256698;322269;484837;Empréstimo;01/03/2021;3.049,80;2.835,60;0;0,00;20,40
30/06/2021;A;256808;482765;495299;Empréstimo;04/03/2021;2.121,60;2.070,60;0;0,00;10,20
30/06/2021;A;256849;529468;440849;Empréstimo;04/01/2021;2.193,00;1.397,40;0;0,00;20,40
30/06/2021;A;256916;215328;124521;Empréstimo;21/03/2018;4.243,20;3.100,80;0;0,00;10,20
30/06/2021;A;257018;321254;344796;Empréstimo;10/08/2020;3.131,40;2.315,40;0;0,00;10,20
30/06/2021;A;257142;296888;246744;Empréstimo;01/04/2020;999,60;1.101,60;0;0,00;10,20
30/06/2021;A;257556;365882;304746;Empréstimo;01/06/2020;5.814,00;4.692,00;0;0,00;10,20
30/06/2021;A;257619;381810;554428;Empréstimo;14/05/2021;7.038,00;6.885,00;0;0,00;20,40
30/06/2021;A;257708;416420;316935;Empréstimo;25/06/2020;3.825,00;3.539,40;0;0,00;61,20
30/06/2021;A;258028;494546;251003;Empréstimo;03/04/2020;204,00;20,40;0;0,00;10,20
30/06/2021;A;258050;633475;389979;Empréstimo;20/10/2020;2.805,00;2.509,20;0;0,00;10,20
30/06/2021;A;258294;206548;207361;Empréstimo;09/12/2019;3.315,00;1.989,00;0;0,00;10,20
30/06/2021;A;258354;553615;211051;Financiamento;20/12/2019;8.527,20;6.997,20;46;550,80;122,40
30/06/2021;A;258358;201252;501373;Empréstimo;15/03/2021;2.713,20;2.550,00;0;0,00;153,00
30/06/2021;A;258585;497582;483910;Empréstimo;22/02/2021;2.121,60;2.080,80;0;0,00;10,20
30/06/2021;A;258825;184890;256754;Empréstimo;06/04/2020;999,60;1.091,40;0;0,00;10,20
30/06/2021;A;259082;580425;373417;Empréstimo;25/09/2020;2.560,20;2.580,60;141;530,40;1.540,20
30/06/2021;A;259266;303079;280908;Empréstimo;20/04/2020;683,40;744,60;0;0,00;10,20
30/06/2021;A;259358;447265;400983;Financiamento;17/11/2020;8.486,40;9.006,60;0;0,00;30,60
30/06/2021;A;259813;535331;311758;Empréstimo;16/06/2020;8.537,40;7.537,80;0;0,00;20,40
30/06/2021;A;259857;146525;570820;Empréstimo;04/06/2021;285,60;285,60;0;0,00;10,20
30/06/2021;A;260015;360145;148255;Empréstimo;23/07/2020;1.213,80;1.264,80;25;51,00;71,40
30/06/2021;A;260251;495752;332563;Empréstimo;21/07/2020;153,00;163,20;0;0,00;40,80
30/06/2021;A;260533;325977;187594;Financiamento;27/09/2019;8.527,20;5.946,60;0;0,00;20,40
30/06/2021;A;260649;633075;489838;Empréstimo;26/02/2021;142,80;132,60;123;71,40;81,60
30/06/2021;A;261091;151902;295479;Empréstimo;14/05/2020;7.211,40;6.048,60;0;0,00;20,40
30/06/2021;A;261163;594849;569501;Empréstimo;31/05/2021;244,80;255,00;29;30,60;61,20
30/06/2021;A;261551;384025;192584;Empréstimo;15/10/2019;4.406,40;3.009,00;0;0,00;10,20
30/06/2021;A;261651;302316;21402;Empréstimo;17/04/2014;7.129,80;3.794,40;0;0,00;10,20
30/06/2021;A;261809;2134;488435;Empréstimo;16/03/2021;4.375,80;4.222,80;0;0,00;10,20
30/06/2021;A;262264;239854;557885;Empréstimo;17/05/2021;2.203,20;2.182,80;0;0,00;10,20
30/06/2021;A;262562;503702;259196;Empréstimo;06/04/2020;91,80;102,00;0;0,00;61,20
30/06/2021;A;262597;349989;277862;Empréstimo;16/04/2020;693,60;754,80;0;0,00;448,80
30/06/2021;A;262997;183811;341540;Empréstimo;05/08/2020;1.397,40;1.356,60;0;0,00;530,40
30/06/2021;A;263634;536729;217590;Empréstimo;15/01/2020;887,40;907,80;228;234,60;540,60
30/06/2021;A;263897;609492;361491;Empréstimo;08/09/2020;2.988,60;2.580,60;0;0,00;20,40
30/06/2021;A;264105;139415;360731;Empréstimo;08/09/2020;4.447,20;3.386,40;0;0,00;10,20
30/06/2021;A;264197;644449;342565;Empréstimo;06/08/2020;7.752,00;6.844,20;0;0,00;40,80
30/06/2021;A;264736;310911;591426;Empréstimo;30/06/2021;6.589,20;6.589,20;0;0,00;20,40
30/06/2021;A;264833;485944;575575;Empréstimo;07/06/2021;4.406,40;4.488,00;0;0,00;10,20
30/06/2021;A;264941;317948;370725;Empréstimo;22/09/2020;3.417,00;3.600,60;202;836,40;2.152,20
30/06/2021;A;265193;472566;459498;Empréstimo;25/01/2021;3.080,40;2.784,60;0;0,00;10,20
30/06/2021;A;265230;262597;500368;Empréstimo;16/03/2021;15.371,40;15.391,80;0;0,00;275,40
30/06/2021;A;265304;541480;347126;Empréstimo;13/08/2020;3.559,80;3.192,60;3;112,20;10,20
30/06/2021;A;265671;598907;343375;Empréstimo;07/08/2020;2.386,80;1.825,80;0;0,00;10,20
30/06/2021;A;266227;320645;197671;Empréstimo;08/11/2019;979,20;734,40;110;183,60;438,60
30/06/2021;A;266324;343032;180972;Empréstimo;27/08/2019;2.437,80;2.417,40;0;0,00;571,20
30/06/2021;A;266480;204716;364641;Empréstimo;11/09/2020;7.038,00;6.211,80;0;0,00;20,40
30/06/2021;A;266894;230107;469208;Empréstimo;04/02/2021;8.486,40;8.149,80;0;0,00;20,40
30/06/2021;A;267576;326703;276005;Empréstimo;15/04/2020;7.466,40;4.171,80;0;0,00;244,80
30/06/2021;A;267754;197494;392886;Empréstimo;23/10/2020;7.680,60;6.477,00;0;0,00;20,40
30/06/2021;A;267879;312958;401033;Empréstimo;11/11/2020;20.665,20;20.145,00;0;0,00;61,20
30/06/2021;A;268232;387273;178239;Empréstimo;13/08/2019;1.540,20;1.203,60;296;673,20;714,00
30/06/2021;A;268299;496048;277019;Empréstimo;15/04/2020;142,80;163,20;0;0,00;91,80
30/06/2021;A;268496;637246;536651;Empréstimo;22/04/2021;4.396,20;4.263,60;0;0,00;71,40
30/06/2021;A;268579;290051;542526;Empréstimo;30/04/2021;377,40;397,80;60;91,80;234,60
30/06/2021;A;268823;510752;265395;Empréstimo;08/04/2020;112,20;122,40;0;0,00;30,60
30/06/2021;A;269595;389071;497921;Financiamento;11/03/2021;1.275,00;1.224,00;0;0,00;71,40
30/06/2021;A;269856;723804;451455;Empréstimo;22/01/2021;265,20;214,20;15;20,40;51,00
30/06/2021;A;270049;321410;136308;Empréstimo;15/10/2018;6.364,80;2.917,20;0;0,00;10,20
30/06/2021;A;270052;255308;527490;Empréstimo;14/04/2021;1.315,80;1.234,20;0;0,00;10,20
30/06/2021;A;270466;372160;483463;Empréstimo;19/02/2021;11.016,00;11.230,20;12;469,20;204,00
30/06/2021;A;270850;485793;442816;Empréstimo;05/01/2021;438,60;438,60;59;30,60;10,20
30/06/2021;A;270968;569373;593670;Empréstimo;29/06/2021;907,80;907,80;0;0,00;51,00
30/06/2021;A;271122;223187;492497;Empréstimo;01/03/2021;1.326,00;1.152,60;0;0,00;71,40
30/06/2021;A;271256;471382;285363;Empréstimo;29/04/2020;51,00;61,20;0;0,00;30,60
30/06/2021;A;271273;690394;582091;Empréstimo;14/06/2021;6.171,00;6.262,80;0;0,00;20,40
30/06/2021;A;271511;544819;355000;Empréstimo;27/08/2020;1.315,80;1.040,40;0;0,00;10,20
30/06/2021;A;271683;569871;530042;Empréstimo;13/04/2021;1.764,60;1.713,60;0;0,00;10,20
30/06/2021;A;271802;514703;331015;Empréstimo;20/07/2020;244,80;244,80;20;10,20;142,80
30/06/2021;A;271855;530410;546646;Empréstimo;11/05/2021;9.934,80;10.322,40;0;0,00;30,60
30/06/2021;A;272112;545154;562861;Financiamento;24/05/2021;8.486,40;8.619,00;0;0,00;30,60
30/06/2021;A;272197;449570;464265;Empréstimo;29/01/2021;510,00;489,60;0;0,00;30,60
30/06/2021;A;272236;570927;179124;Empréstimo;16/08/2019;2.193,00;1.336,20;287;1.387,20;795,60
30/06/2021;A;273059;568644;315600;Empréstimo;24/06/2020;71,40;40,80;112;20,40;30,60
30/06/2021;A;273232;497370;297125;Empréstimo;18/05/2020;3.009,00;2.427,60;140;632,40;948,60
30/06/2021;A;273484;256851;367789;Empréstimo;18/09/2020;1.489,20;1.254,60;0;0,00;71,40
30/06/2021;A;273557;387551;212587;Empréstimo;07/01/2020;1.499,40;979,20;15;61,20;20,40
30/06/2021;A;273627;414183;481011;Empréstimo;18/02/2021;438,60;479,40;80;132,60;112,20
30/06/2021;A;273766;639997;478946;Empréstimo;17/02/2021;2.203,20;2.152,20;0;0,00;10,20
30/06/2021;A;273845;354819;139021;Empréstimo;24/07/2020;1.407,60;1.213,80;0;0,00;663,00
30/06/2021;A;274232;177286;143890;Empréstimo;10/01/2019;4.539,00;2.264,40;0;0,00;10,20
30/06/2021;A;274340;440063;236577;Financiamento;20/05/2020;61.679,40;60.241,20;0;0,00;183,60
30/06/2021;A;274364;621715;424580;Financiamento;09/12/2020;3.916,80;3.957,60;0;0,00;234,60
30/06/2021;A;274671;412134;332093;Empréstimo;24/07/2020;11.097,60;10.067,40;0;0,00;61,20
30/06/2021;A;274725;140891;508157;Empréstimo;18/03/2021;3.814,80;4.039,20;0;0,00;10,20
30/06/2021;A;274817;259245;479935;Empréstimo;17/02/2021;5.997,60;5.518,20;0;0,00;30,60
30/06/2021;A;275028;575315;338346;Empréstimo;30/07/2020;40,80;40,80;20;40,80;30,60
30/06/2021;A;275075;387612;498147;Empréstimo;09/03/2021;1.550,40;1.540,20;0;0,00;30,60
30/06/2021;A;275194;262725;407124;Empréstimo;18/11/2020;2.305,20;2.193,00;20;81,60;40,80
30/06/2021;A;275730;360477;343140;Empréstimo;06/08/2020;6.834,00;5.834,40;0;0,00;20,40
30/06/2021;A;275758;515062;278215;Empréstimo;16/04/2020;3.631,20;3.427,20;263;1.366,80;2.040,00
30/06/2021;A;275917;252821;553973;Empréstimo;12/05/2021;2.121,60;1.958,40;0;0,00;10,20
30/06/2021;A;276117;541603;189684;Empréstimo;08/10/2019;877,20;489,60;201;357,00;295,80
30/06/2021;A;276158;269749;336684;Empréstimo;29/07/2020;2.978,40;2.713,20;0;0,00;10,20
30/06/2021;A;276489;154259;254137;Empréstimo;03/04/2020;204,00;224,40;0;0,00;132,60
30/06/2021;A;276538;441485;243607;Empréstimo;24/03/2020;5.936,40;4.212,60;0;0,00;10,20
30/06/2021;A;276668;203747;413537;Empréstimo;04/12/2020;7.752,00;7.201,20;0;0,00;40,80
30/06/2021;A;277314;428287;181856;Empréstimo;03/09/2019;3.886,20;2.713,20;0;0,00;10,20
30/06/2021;A;277349;678608;451327;Financiamento;15/01/2021;11.821,80;11.209,80;0;0,00;30,60
30/06/2021;A;277546;596815;343981;Financiamento;10/08/2020;5.120,40;3.835,20;0;0,00;10,20
30/06/2021;A;277824;183620;267630;Empréstimo;09/04/2020;173,40;193,80;0;0,00;112,20
30/06/2021;A;277959;258296;370485;Financiamento;21/09/2020;4.263,60;3.825,00;0;0,00;10,20
30/06/2021;A;277992;241942;470409;Empréstimo;05/02/2021;2.193,00;1.989,00;20;40,80;10,20
30/06/2021;A;278087;246862;468161;Empréstimo;05/03/2021;1.764,60;1.774,80;20;40,80;30,60
30/06/2021;A;278218;346940;265691;Empréstimo;23/11/2020;163,20;153,00;15;10,20;81,60
30/06/2021;A;278357;691444;519941;Financiamento;30/04/2021;8.486,40;8.772,00;0;0,00;51,00
30/06/2021;A;278457;545987;527869;Empréstimo;15/04/2021;1.081,20;1.142,40;20;40,80;71,40
30/06/2021;A;278598;253920;183340;Empréstimo;09/09/2019;2.886,60;1.856,40;0;0,00;10,20
30/06/2021;A;278699;696159;575693;Empréstimo;07/06/2021;867,00;887,40;0;0,00;10,20
30/06/2021;A;278824;375797;201985;Empréstimo;20/11/2019;1.764,60;1.071,00;0;0,00;10,20
30/06/2021;A;279318;547531;175362;Empréstimo;29/07/2019;3.947,40;2.845,80;51;306,00;173,40
30/06/2021;A;279666;332863;432975;Empréstimo;18/12/2020;816,00;693,60;20;40,80;40,80
30/06/2021;A;280091;494989;585116;Empréstimo;24/06/2021;775,20;775,20;0;0,00;10,20
30/06/2021;A;280364;239001;460358;Empréstimo;25/01/2021;295,80;316,20;155;214,20;183,60
30/06/2021;A;280400;141765;293388;Financiamento;13/05/2020;4.263,60;3.468,00;0;0,00;10,20
30/06/2021;A;280884;173785;262728;Empréstimo;07/04/2020;285,60;316,20;0;0,00;183,60
30/06/2021;A;280935;469638;239389;Empréstimo;12/03/2020;4.406,40;3.733,20;0;0,00;10,20
30/06/2021;A;281260;280491;197888;Financiamento;06/11/2019;1.030,20;1.162,80;0;0,00;10,20
30/06/2021;A;281301;585142;266880;Empréstimo;08/04/2020;122,40;132,60;0;0,00;81,60
30/06/2021;A;281359;628541;578748;Empréstimo;11/06/2021;867,00;877,20;0;0,00;51,00
30/06/2021;A;281512;281045;537606;Empréstimo;23/04/2021;3.396,60;3.376,20;0;0,00;10,20
30/06/2021;A;281539;528688;443822;Empréstimo;06/01/2021;132,60;81,60;86;61,20;10,20
30/06/2021;A;281701;434703;186499;Empréstimo;19/05/2020;693,60;765,00;41;51,00;459,00
30/06/2021;A;282126;506135;548109;Empréstimo;06/05/2021;8.098,80;7.854,00;0;0,00;20,40
30/06/2021;A;282585;371281;575905;Empréstimo;08/06/2021;867,00;897,60;0;0,00;10,20
30/06/2021;A;282698;176324;133692;Empréstimo;10/09/2018;9.169,80;3.988,20;0;0,00;10,20
30/06/2021;A;283112;184645;233237;Empréstimo;28/02/2020;1.723,80;1.346,40;0;0,00;81,60
30/06/2021;A;283134;223560;291214;Empréstimo;07/05/2020;193,80;214,20;0;0,00;132,60
30/06/2021;A;283410;392461;451606;Financiamento;14/01/2021;6.395,40;5.977,20;0;0,00;102,00
30/06/2021;A;283433;450489;402189;Empréstimo;09/11/2020;2.682,60;2.539,80;0;0,00;10,20
30/06/2021;A;283739;420226;322029;Empréstimo;10/07/2020;7.619,40;6.089,40;0;0,00;20,40
30/06/2021;A;284158;361948;279222;Empréstimo;20/04/2020;17.054,40;15.850,80;0;0,00;91,80
30/06/2021;A;284210;301404;306663;Empréstimo;07/10/2020;81,60;71,40;0;0,00;30,60
30/06/2021;A;284260;481226;263834;Empréstimo;07/04/2020;20,40;20,40;0;0,00;10,20
30/06/2021;A;284526;255875;370235;Empréstimo;02/10/2020;4.783,80;3.988,20;0;0,00;10,20
30/06/2021;A;285218;380411;482840;Empréstimo;19/02/2021;2.417,40;2.091,00;0;0,00;10,20
30/06/2021;A;286062;479547;250404;Empréstimo;02/04/2020;112,20;122,40;0;0,00;30,60
30/06/2021;A;286410;205175;361134;Empréstimo;10/09/2020;4.263,60;3.080,40;0;0,00;10,20
30/06/2021;A;286459;237603;145063;Financiamento;16/01/2019;3.835,20;1.111,80;0;0,00;10,20
30/06/2021;A;286518;373388;248194;Empréstimo;01/04/2020;326,40;357,00;0;0,00;214,20
30/06/2021;A;286836;395976;130494;Empréstimo;24/07/2018;5.242,80;2.101,20;0;0,00;10,20
30/06/2021;A;286984;266076;353376;Financiamento;01/09/2020;16.340,40;16.442,40;98;2.111,40;6.436,20
30/06/2021;A;287005;166091;434888;Empréstimo;21/12/2020;418,20;428,40;10;20,40;234,60
30/06/2021;A;287071;498409;501846;Empréstimo;11/03/2021;2.866,20;2.743,80;21;102,00;20,40
30/06/2021;A;288053;330393;204993;Empréstimo;02/12/2019;5.089,80;4.396,20;0;0,00;10,20
30/06/2021;A;288064;486793;490028;Empréstimo;26/02/2021;652,80;663,00;20;20,40;255,00
30/06/2021;A;288086;266697;176023;Empréstimo;01/08/2019;4.845,00;2.641,80;0;0,00;10,20
30/06/2021;A;288167;163411;331187;Empréstimo;23/07/2020;4.253,40;3.876,00;0;0,00;20,40
30/06/2021;A;288270;243047;192783;Empréstimo;25/10/2019;632,40;561,00;148;122,40;214,20
30/06/2021;A;288285;612506;407714;Empréstimo;16/11/2020;61,20;71,40;109;10,20;20,40
30/06/2021;A;288338;636861;500947;Empréstimo;10/03/2021;673,20;703,80;111;326,40;418,20
30/06/2021;A;288702;270274;138214;Financiamento;08/11/2018;8.486,40;5.151,00;166;1.560,60;2.825,40
30/06/2021;A;289322;684604;499774;Empréstimo;09/03/2021;2.203,20;2.019,60;0;0,00;10,20
30/06/2021;A;289337;512417;149100;Empréstimo;20/02/2019;4.406,40;2.519,40;0;0,00;10,20
30/06/2021;A;289374;598188;447260;Empréstimo;11/01/2021;163,20;71,40;0;0,00;30,60
30/06/2021;A;289542;642921;408403;Empréstimo;16/11/2020;1.285,20;1.162,80;0;0,00;10,20
30/06/2021;A;289649;615808;422523;Empréstimo;07/12/2020;438,60;316,20;51;81,60;10,20
30/06/2021;A;289670;129253;508082;Financiamento;09/04/2021;4.477,80;4.192,20;0;0,00;10,20
30/06/2021;A;289848;295492;273273;Empréstimo;13/04/2020;275,40;306,00;0;0,00;183,60
30/06/2021;A;290219;639535;418057;Empréstimo;30/11/2020;244,80;163,20;90;81,60;10,20
30/06/2021;A;290434;542779;463414;Empréstimo;28/01/2021;2.550,00;2.723,40;10;91,80;51,00
30/06/2021;A;291141;501475;215572;Empréstimo;09/01/2020;948,60;540,60;0;0,00;30,60
30/06/2021;A;291706;388528;175653;Empréstimo;01/08/2019;2.601,00;1.723,80;140;550,80;673,20
30/06/2021;A;291783;693518;562824;Empréstimo;31/05/2021;4.406,40;4.508,40;0;0,00;30,60
30/06/2021;A;292491;499485;394751;Empréstimo;27/10/2020;3.304,80;3.060,00;0;0,00;20,40
30/06/2021;A;292572;342731;248840;Financiamento;02/04/2020;8.527,20;4.896,00;0;0,00;10,20
30/06/2021;A;292583;515777;141601;Empréstimo;21/12/2018;2.550,00;724,20;10;112,20;428,40
30/06/2021;A;292699;719638;313888;Empréstimo;19/06/2020;4.263,60;3.886,20;0;0,00;10,20
30/06/2021;A;292948;487802;124164;Empréstimo;14/03/2018;3.396,60;1.020,00;0;0,00;397,80
30/06/2021;A;293221;450179;323262;Empréstimo;09/07/2020;5.293,80;3.508,80;0;0,00;10,20
30/06/2021;A;293256;303589;168432;Financiamento;19/06/2019;8.486,40;5.171,40;0;0,00;20,40
30/06/2021;A;293829;638150;576898;Empréstimo;09/06/2021;2.162,40;2.203,20;0;0,00;10,20
30/06/2021;A;293913;363006;370834;Empréstimo;22/09/2020;8.537,40;5.834,40;0;0,00;30,60
30/06/2021;A;293945;611578;543445;Empréstimo;30/04/2021;255,00;265,20;60;61,20;102,00
30/06/2021;A;294262;674645;553005;Empréstimo;11/05/2021;877,20;918,00;0;0,00;10,20
30/06/2021;A;294489;332150;468826;Empréstimo;08/02/2021;4.396,20;4.069,80;0;0,00;10,20
30/06/2021;A;294712;269935;312274;Empréstimo;16/06/2020;122,40;183,60;0;0,00;10,20
30/06/2021;A;294843;598624;355528;Empréstimo;28/08/2020;91,80;102,00;217;71,40;61,20
30/06/2021;A;295454;147446;406289;Empréstimo;19/11/2020;3.162,00;2.835,60;0;0,00;10,20
30/06/2021;A;295777;443179;250461;Empréstimo;02/04/2020;122,40;71,40;192;71,40;40,80
30/06/2021;A;296076;270190;513049;Empréstimo;25/03/2021;1.499,40;1.489,20;0;0,00;30,60
30/06/2021;A;296173;534083;145570;Empréstimo;22/01/2019;3.304,80;1.927,80;0;0,00;10,20
30/06/2021;A;296348;363655;262748;Empréstimo;07/04/2020;550,80;540,60;201;581,40;316,20
30/06/2021;A;296591;416615;274493;Empréstimo;14/04/2020;3.508,80;2.101,20;0;0,00;10,20
30/06/2021;A;297040;202414;307768;Empréstimo;08/06/2020;9.394,20;7.701,00;0;0,00;20,40
30/06/2021;A;297331;418983;321878;Financiamento;06/07/2020;4.182,00;3.325,20;0;0,00;10,20
30/06/2021;A;297344;405122;180305;Empréstimo;30/08/2019;1.927,80;1.234,20;0;0,00;10,20
30/06/2021;A;297580;622449;422782;Financiamento;16/12/2020;8.486,40;8.007,00;0;0,00;142,80
30/06/2021;A;297653;258278;406506;Financiamento;12/11/2020;8.098,80;7.293,00;0;0,00;20,40
30/06/2021;A;297704;430870;595591;Financiamento;30/06/2021;6.048,60;6.048,60;0;0,00;20,40
30/06/2021;A;298056;339122;370139;Empréstimo;21/09/2020;428,40;428,40;166;102,00;234,60
30/06/2021;A;298428;727645;387782;Empréstimo;16/10/2020;3.202,80;1.907,40;0;0,00;10,20
30/06/2021;A;298511;364373;117572;Financiamento;24/05/2017;1.489,20;1.458,60;0;0,00;91,80
30/06/2021;A;298544;572975;416314;Empréstimo;30/11/2020;877,20;938,40;169;224,40;520,20
30/06/2021;A;298568;529636;200995;Empréstimo;19/11/2019;1.642,20;754,80;15;81,60;40,80
30/06/2021;A;299048;193571;228021;Financiamento;08/06/2020;107.497,80;103.642,20;0;0,00;622,20
30/06/2021;A;299194;386778;235139;Empréstimo;05/03/2020;19.818,60;16.309,80;0;0,00;51,00
30/06/2021;A;299656;203993;160787;Financiamento;06/05/2019;8.486,40;5.038,80;0;0,00;30,60
30/06/2021;A;299755;201354;372129;Financiamento;29/09/2020;4.732,80;4.375,80;0;0,00;30,60
30/06/2021;A;299920;439754;279884;Empréstimo;20/04/2020;9.761,40;5.120,40;0;0,00;10,20
30/06/2021;A;299960;371766;525160;Empréstimo;13/04/2021;8.812,80;8.731,20;0;0,00;153,00
30/06/2021;A;300356;302068;562889;Empréstimo;26/05/2021;1.407,60;1.428,00;0;0,00;10,20
30/06/2021;A;300465;162674;390633;Empréstimo;04/11/2020;14.932,80;14.300,40;0;0,00;40,80
30/06/2021;A;300788;170643;193464;Financiamento;25/10/2019;6.558,60;3.335,40;0;0,00;10,20
30/06/2021;A;300959;386993;363269;Empréstimo;10/09/2020;2.162,40;2.162,40;54;204,00;40,80
30/06/2021;A;301051;336203;137374;Empréstimo;25/10/2018;3.988,20;2.050,20;0;0,00;122,40
30/06/2021;A;301106;323420;517668;Empréstimo;29/03/2021;1.978,80;1.785,00;0;0,00;10,20
