COOPERATIVA;CPF;CONTA;CONTRATO;DSPRODUTO;DTCONTRATO;VLCONTRATO;VLPARCELA;QTPARCELAS
A;389877;414179;535523;Empréstimo;22/04/2021;377,40;40,80;10
A;389996;265583;611994;Empréstimo;22/07/2021;1.183,20;51,00;36
A;390094;373311;529400;Financiamento;03/05/2021;8.486,40;224,40;48
A;390314;309648;459615;Empréstimo;25/01/2021;1.744,20;163,20;12
A;390336;638665;440507;Financiamento;08/01/2021;10.659,00;265,20;60
A;390429;512240;724181;Financiamento;17/12/2021;1.285,20;61,20;24
A;390486;212927;208544;Empréstimo;12/12/2019;469,20;20,40;36
A;390596;540338;384691;Empréstimo;13/10/2020;8.537,40;265,20;48
A;390671;436369;143886;Financiamento;09/01/2019;3.406,80;132,60;36
A;390835;184963;143197;Empréstimo;02/01/2019;11.005,80;285,60;48
A;391101;289176;553524;Empréstimo;12/05/2021;4.539,00;142,80;47
A;391285;342206;326270;Empréstimo;10/07/2020;397,80;234,60;2
A;391292;342213;516957;Empréstimo;29/03/2021;4.579,80;520,20;10
A;391431;710606;731949;Empréstimo;28/12/2021;499,80;61,20;10
A;391476;530931;716012;Financiamento;03/12/2021;2.131,80;61,20;60
A;391480;551288;486565;Empréstimo;23/02/2021;326,40;10,20;48
A;391687;730073;728146;Empréstimo;23/12/2021;3.814,80;214,20;23
A;391743;576751;604936;Empréstimo;12/07/2021;183,60;20,40;10
A;391763;508363;664988;Empréstimo;27/09/2021;561,00;61,20;10
A;391781;680061;644913;Empréstimo;01/09/2021;102,00;10,20;10
A;391803;231749;718166;Empréstimo;08/12/2021;2.213,40;142,80;24
A;391912;472773;554755;Empréstimo;13/05/2021;979,20;30,60;48
A;392134;350266;273593;Empréstimo;13/04/2020;40,80;20,40;3
A;392294;434079;407104;Empréstimo;17/11/2020;754,80;20,40;48
A;392490;659585;647860;Empréstimo;08/09/2021;4.294,20;142,80;48
A;392740;276215;480523;Empréstimo;19/02/2021;2.203,20;51,00;60
A;392754;678974;593402;Empréstimo;29/06/2021;520,20;61,20;10
A;392853;483898;526983;Empréstimo;28/04/2021;703,80;20,40;60
A;392895;436715;480258;Financiamento;19/02/2021;8.486,40;224,40;60
A;392976;696729;609214;Empréstimo;19/07/2021;224,40;10,20;36
A;393026;449241;385243;Empréstimo;13/10/2020;5.477,40;183,60;48
A;393168;518401;403796;Empréstimo;10/11/2020;122,40;10,20;12
A;393223;402027;173187;Financiamento;17/07/2019;4.263,60;132,60;48
A;393321;573637;299346;Empréstimo;25/05/2020;1.703,40;61,20;36
A;393425;608480;556696;Empréstimo;14/05/2021;2.641,80;102,00;33
A;393453;285202;364982;Empréstimo;14/09/2020;979,20;61,20;24
A;393501;677415;733963;Empréstimo;29/12/2021;438,60;51,00;12
A;393565;425208;162484;Empréstimo;15/05/2019;5.304,00;214,20;36
A;393566;425209;505705;Empréstimo;16/03/2021;21.134,40;703,80;48
A;393636;334716;550870;Empréstimo;10/05/2021;948,60;112,20;10
A;393740;270738;188959;Empréstimo;03/10/2019;2.682,60;71,40;48
A;393758;385315;468860;Empréstimo;24/02/2021;265,20;10,20;24
A;393803;304101;556843;Empréstimo;17/05/2021;6.364,80;214,20;48
A;393919;292140;305545;Empréstimo;02/06/2020;387,60;40,80;12
A;393985;507083;630887;Empréstimo;16/08/2021;1.295,40;336,60;4
A;394296;685532;483038;Empréstimo;19/02/2021;499,80;20,40;36
A;394360;689390;641663;Empréstimo;31/08/2021;1.672,80;81,60;36
A;394602;675941;729887;Empréstimo;28/12/2021;938,40;112,20;10
A;394644;639982;726863;Empréstimo;21/12/2021;887,40;51,00;24
A;394933;315933;588290;Empréstimo;22/06/2021;2.203,20;71,40;45
A;395173;378741;176546;Empréstimo;21/08/2019;6.252,60;183,60;72
A;395342;431376;202287;Empréstimo;09/12/2019;6.211,80;183,60;60
A;395359;381945;594245;Empréstimo;29/06/2021;1.009,80;112,20;10
A;395434;400790;447402;Empréstimo;11/01/2021;703,80;40,80;24
A;395484;272220;622602;Empréstimo;05/08/2021;2.172,60;234,60;10
A;395577;450970;655418;Empréstimo;28/09/2021;703,80;40,80;24
A;396049;476297;204950;Financiamento;05/12/2019;4.253,40;142,80;48
A;396098;260903;334517;Empréstimo;23/07/2020;6.211,80;214,20;48
A;396321;698044;656399;Financiamento;15/09/2021;4.263,60;142,80;48
A;396439;570660;343749;Empréstimo;07/08/2020;234,60;132,60;2
A;396504;578570;636675;Empréstimo;24/08/2021;928,20;40,80;36
A;396602;561526;471759;Empréstimo;08/02/2021;5.895,60;204,00;48
A;396744;627853;491166;Empréstimo;26/02/2021;632,40;71,40;10
A;396813;572408;494696;Financiamento;03/03/2021;1.703,40;61,20;36
A;396883;542096;624580;Empréstimo;09/08/2021;214,20;224,40;1
A;396955;566821;476161;Empréstimo;18/02/2021;3.335,40;112,20;48
A;397034;451561;179543;Empréstimo;20/08/2019;1.050,60;61,20;24
A;397069;438382;302213;Empréstimo;06/11/2020;193,80;10,20;60
A;397235;393861;378461;Empréstimo;02/10/2020;3.488,40;102,00;48
A;397239;511734;266343;Empréstimo;08/04/2020;71,40;20,40;4
A;397253;224329;211577;Empréstimo;23/12/2019;2.203,20;81,60;36
A;397367;417547;585555;Empréstimo;18/06/2021;1.326,00;61,20;36
A;397481;378833;171983;Empréstimo;25/07/2019;1.060,80;40,80;36
A;397492;634681;580734;Empréstimo;11/06/2021;2.121,60;153,00;17
A;397496;397145;454668;Empréstimo;18/01/2021;1.030,20;71,40;18
A;397600;473374;241110;Empréstimo;16/03/2020;2.845,80;112,20;36
A;397751;386052;265193;Empréstimo;08/04/2020;6.405,60;224,40;48
A;397797;382574;459545;Empréstimo;25/01/2021;132,60;10,20;36
A;397836;408208;158012;Financiamento;16/04/2019;3.621,00;112,20;48
A;397853;352179;361219;Empréstimo;09/09/2020;1.305,60;122,40;12
A;397963;517857;679481;Empréstimo;15/10/2021;1.203,60;61,20;36
A;398066;356235;225168;Empréstimo;03/03/2020;765,00;40,80;24
A;398176;630958;335626;Empréstimo;24/07/2020;91,80;0,00;36
A;398226;305233;594121;Empréstimo;29/06/2021;91,80;10,20;10
A;398342;670681;673085;Empréstimo;08/10/2021;4.457,40;193,80;48
A;398413;410715;337903;Empréstimo;29/07/2020;1.591,20;71,40;24
A;398426;631195;410273;Empréstimo;18/11/2020;4.692,00;163,20;48
A;398428;229266;594141;Empréstimo;29/06/2021;683,40;81,60;10
A;398539;477599;186051;Empréstimo;20/09/2019;1.611,60;91,80;24
A;398941;714328;732800;Empréstimo;28/12/2021;520,20;61,20;10
A;399395;445053;408627;Empréstimo;16/11/2020;8.486,40;275,40;48
A;399401;543798;619220;Empréstimo;30/07/2021;663,00;30,60;24
A;399421;601860;657503;Empréstimo;27/09/2021;1.346,40;81,60;24
A;399439;298905;507483;Empréstimo;18/03/2021;826,20;51,00;24
A;399600;706723;622630;Financiamento;05/08/2021;8.537,40;275,40;48
A;400009;224666;335372;Financiamento;28/07/2020;1.703,40;51,00;36
A;400145;712572;636271;Empréstimo;23/08/2021;418,20;40,80;12
A;400220;714309;665625;Empréstimo;27/09/2021;887,40;61,20;18
A;400296;576257;367232;Empréstimo;28/09/2020;387,60;10,20;36
A;400347;487080;136238;Empréstimo;15/10/2018;2.621,40;102,00;48
A;400386;395982;518662;Financiamento;30/03/2021;6.313,80;173,40;48
A;400444;580554;360061;Empréstimo;04/09/2020;6.966,60;255,00;48
A;400592;342158;344073;Empréstimo;07/08/2020;387,60;40,80;10
A;400617;656100;436847;Empréstimo;24/12/2020;214,20;10,20;36
A;400802;347341;268070;Empréstimo;09/04/2020;775,20;224,40;4
A;400811;370506;663556;Empréstimo;28/09/2021;1.734,00;61,20;48
A;400825;425787;165598;Empréstimo;07/06/2019;3.876,00;142,80;48
A;400916;513873;366326;Empréstimo;16/09/2020;214,20;10,20;24
A;400919;296630;657744;Empréstimo;17/09/2021;2.590,80;61,20;60
A;401006;256932;129614;Financiamento;04/07/2018;4.651,20;142,80;48
A;401036;686896;678414;Empréstimo;25/10/2021;5.640,60;193,80;48
A;401223;563530;359782;Empréstimo;04/09/2020;2.131,80;81,60;33
A;401352;564468;535270;Empréstimo;20/04/2021;10.567,20;336,60;48
A;401430;410052;292254;Empréstimo;15/05/2020;8.537,40;193,80;120
A;401455;488780;284811;Empréstimo;27/04/2020;61,20;30,60;2
A;401701;532785;283465;Empréstimo;24/04/2020;438,60;193,80;3
A;402023;419086;252467;Empréstimo;02/04/2020;1.315,80;81,60;18
A;402136;593133;556934;Empréstimo;17/05/2021;1.275,00;40,80;48
A;402164;436609;126456;Financiamento;11/02/2020;571,20;20,40;48
A;402169;583596;310809;Empréstimo;15/06/2020;2.499,00;91,80;44
A;402230;597309;711952;Empréstimo;30/11/2021;693,60;81,60;10
A;402318;316175;370330;Empréstimo;21/09/2020;357,00;10,20;60
A;402432;421232;366685;Empréstimo;24/09/2020;8.109,00;204,00;60
A;402896;607518;404996;Empréstimo;11/11/2020;856,80;81,60;12
A;403016;491369;336329;Financiamento;27/07/2020;4.692,00;142,80;48
A;403255;381229;473838;Empréstimo;09/02/2021;867,00;224,40;4
A;403282;420259;291465;Empréstimo;07/05/2020;3.182,40;193,80;20
A;403363;687166;699369;Empréstimo;11/11/2021;2.968,20;102,00;48
A;403414;489754;262735;Empréstimo;07/04/2020;224,40;10,20;48
A;403552;402682;477513;Empréstimo;12/02/2021;877,20;51,00;24
A;403561;584325;341715;Empréstimo;04/08/2020;1.917,60;71,40;36
A;403597;507326;565215;Empréstimo;28/05/2021;2.182,80;122,40;24
A;403604;232901;311412;Empréstimo;15/06/2020;867,00;51,00;24
A;403643;648183;580568;Empréstimo;11/06/2021;214,20;20,40;10
A;403654;329944;437582;Empréstimo;28/12/2020;438,60;51,00;10
A;403770;374865;310410;Empréstimo;02/07/2020;12.801,00;326,40;60
A;403783;483518;537231;Empréstimo;22/04/2021;224,40;10,20;36
A;403825;470208;539948;Empréstimo;27/04/2021;571,20;20,40;36
A;403885;590397;322781;Empréstimo;07/07/2020;91,80;20,40;6
A;403913;656646;623521;Empréstimo;06/08/2021;683,40;30,60;36
A;403927;413675;275048;Empréstimo;14/04/2020;112,20;71,40;2
A;404016;408298;569830;Empréstimo;09/06/2021;1.581,00;81,60;24
A;404447;362249;603557;Empréstimo;12/07/2021;438,60;20,40;36
A;404458;146718;614554;Financiamento;24/09/2021;44.839,20;856,80;120
A;404490;229718;508158;Empréstimo;19/03/2021;4.406,40;183,60;36
A;404638;304955;523448;Empréstimo;07/04/2021;3.100,80;112,20;36
A;404710;228139;387878;Empréstimo;16/10/2020;10.393,80;316,20;48
A;404742;228177;217119;Empréstimo;14/01/2020;7.650,00;265,20;48
A;404823;449202;337785;Financiamento;30/07/2020;4.151,40;142,80;39
A;404830;529271;385316;Empréstimo;13/10/2020;846,60;61,20;18
A;404958;259892;528079;Financiamento;12/04/2021;2.131,80;71,40;36
A;405158;701415;675744;Empréstimo;11/10/2021;907,80;102,00;10
A;405232;526319;182552;Financiamento;04/09/2019;3.335,40;112,20;48
A;405298;235473;531661;Empréstimo;20/04/2021;1.621,80;51,00;36
A;405423;366740;612119;Empréstimo;22/07/2021;2.193,00;122,40;24
A;405867;468604;704063;Empréstimo;19/11/2021;8.445,60;367,20;48
A;405894;496581;516002;Empréstimo;29/03/2021;754,80;81,60;10
A;405918;523144;204189;Empréstimo;28/11/2019;91,80;0,00;36
A;406055;381536;183974;Empréstimo;10/02/2020;265,20;10,20;36
A;406114;536548;169192;Empréstimo;24/06/2019;428,40;20,40;36
A;406295;587272;288170;Empréstimo;12/05/2020;234,60;10,20;24
A;406475;729483;349798;Empréstimo;18/08/2020;9.812,40;346,80;48
A;406575;530612;212178;Financiamento;27/12/2019;4.477,80;142,80;48
A;407069;309049;466611;Empréstimo;02/02/2021;2.193,00;102,00;25
A;407174;326064;566427;Empréstimo;31/05/2021;1.315,80;51,00;36
A;407393;645195;443587;Empréstimo;06/01/2021;3.080,40;122,40;36
A;407400;624812;455930;Empréstimo;03/02/2021;2.193,00;112,20;24
A;407427;279081;477078;Empréstimo;12/02/2021;795,60;91,80;10
A;407507;4275;224790;Empréstimo;03/02/2020;1.060,80;40,80;36
A;407634;592137;202829;Empréstimo;22/11/2019;1.009,80;30,60;48
A;407684;575098;511942;Empréstimo;23/03/2021;2.968,20;193,80;18
A;407765;632418;370154;Financiamento;15/10/2020;5.089,80;132,60;60
A;407832;409721;500632;Financiamento;15/03/2021;8.486,40;214,20;60
A;408064;599074;517276;Empréstimo;29/03/2021;438,60;51,00;10
A;408210;664339;617487;Empréstimo;30/07/2021;428,40;51,00;10
A;408214;664343;452039;Empréstimo;15/01/2021;663,00;30,60;24
A;408218;233511;658954;Financiamento;21/09/2021;3.672,00;142,80;36
A;408340;514198;164802;Financiamento;07/06/2019;2.346,00;71,40;48
A;408368;688834;594397;Empréstimo;29/06/2021;153,00;20,40;10
A;408470;641591;333521;Empréstimo;04/08/2020;4.365,60;153,00;48
A;408613;676783;544449;Empréstimo;30/04/2021;295,80;30,60;10
A;408681;596599;654558;Financiamento;13/09/2021;8.486,40;459,00;24
A;408903;687038;665494;Empréstimo;27/09/2021;775,20;91,80;10
A;408932;602181;386964;Empréstimo;15/10/2020;2.131,80;112,20;24
A;408976;446299;646061;Financiamento;01/09/2021;2.346,00;81,60;36
A;409096;405173;556453;Empréstimo;24/05/2021;265,20;10,20;60
A;409175;384097;251843;Empréstimo;02/04/2020;938,40;61,20;18
A;409432;308356;283416;Empréstimo;24/04/2020;14.178,00;387,60;60
A;409690;273642;214000;Empréstimo;06/01/2020;1.764,60;71,40;36
A;409831;647459;372149;Empréstimo;23/09/2020;1.285,20;71,40;24
A;409935;510660;433472;Empréstimo;18/12/2020;173,40;30,60;6
A;409952;700947;667498;Empréstimo;27/09/2021;510,00;61,20;10
A;409991;357686;602500;Empréstimo;09/07/2021;1.060,80;40,80;45
A;410084;511452;622023;Empréstimo;05/08/2021;918,00;102,00;10
A;410362;642894;723755;Empréstimo;15/12/2021;3.519,00;275,40;16
A;410488;489101;305656;Empréstimo;02/06/2020;2.927,40;91,80;46
A;410933;535044;279753;Empréstimo;17/04/2020;132,60;10,20;12
A;411263;606546;303812;Empréstimo;29/05/2020;377,40;40,80;10
A;411317;303517;155841;Empréstimo;09/04/2019;3.172,20;132,60;36
A;411345;401469;583249;Empréstimo;18/06/2021;4.192,20;132,60;48
A;411788;298969;419991;Empréstimo;01/12/2020;877,20;30,60;36
A;411877;631971;506354;Financiamento;30/06/2021;8.486,40;255,00;60
A;411906;307355;294251;Empréstimo;12/05/2020;1.234,20;30,60;48
A;412016;432648;451759;Empréstimo;14/01/2021;6.007,80;193,80;48
A;412029;526418;577079;Empréstimo;08/06/2021;6.609,60;234,60;48
A;412031;401487;454854;Empréstimo;18/01/2021;2.121,60;244,80;10
A;412057;356745;226388;Empréstimo;06/02/2020;346,80;30,60;12
A;412065;328056;234932;Empréstimo;06/03/2020;489,60;20,40;30
A;412417;428950;414380;Empréstimo;26/11/2020;897,60;51,00;24
A;412614;409919;184918;Financiamento;16/09/2019;4.263,60;163,20;36
A;412767;382411;564086;Financiamento;27/05/2021;8.486,40;244,80;48
A;413323;391993;369797;Empréstimo;21/09/2020;367,20;10,20;48
A;413583;549314;369419;Empréstimo;18/09/2020;20,40;20,40;1
A;413722;659097;580532;Empréstimo;11/06/2021;30,60;0,00;10
A;413792;631912;561494;Empréstimo;24/05/2021;2.172,60;204,00;12
A;413882;590464;449075;Financiamento;18/01/2021;8.486,40;244,80;48
A;413885;611956;516436;Empréstimo;29/03/2021;459,00;51,00;10
A;413911;510149;492674;Empréstimo;01/03/2021;132,60;71,40;2
A;414006;610578;734265;Empréstimo;29/12/2021;132,60;132,60;1
A;414092;670902;417179;Empréstimo;30/11/2020;3.957,60;173,40;33
A;414118;472244;538206;Empréstimo;26/04/2021;2.590,80;132,60;24
A;414176;411684;479853;Empréstimo;17/02/2021;8.486,40;275,40;48
A;414245;294426;256795;Empréstimo;06/04/2020;244,80;10,20;48
A;414246;294427;256796;Empréstimo;06/04/2020;244,80;142,80;2
A;414753;449280;463080;Empréstimo;29/01/2021;224,40;20,40;10
A;414804;332839;142626;Financiamento;13/05/2020;632,40;20,40;36
A;414916;536507;262508;Empréstimo;07/04/2020;234,60;122,40;2
A;414931;429977;554469;Empréstimo;12/05/2021;1.234,20;40,80;46
A;415130;309443;666886;Empréstimo;27/09/2021;1.009,80;112,20;10
A;415135;602259;622455;Empréstimo;04/08/2021;1.356,60;112,20;15
A;415277;547922;672305;Empréstimo;05/10/2021;877,20;91,80;12
A;415335;544541;228662;Empréstimo;12/02/2020;8.190,60;285,60;48
A;415378;516250;566602;Empréstimo;27/05/2021;4.406,40;153,00;48
A;415490;459486;706927;Empréstimo;24/11/2021;367,20;40,80;10
A;415924;630587;489802;Empréstimo;26/02/2021;255,00;30,60;10
A;415977;292795;499984;Financiamento;09/03/2021;8.486,40;193,80;60
A;416055;344675;358046;Empréstimo;01/09/2020;255,00;316,20;1
A;416063;271258;325019;Empréstimo;09/07/2020;102,00;61,20;2
A;416241;715483;733083;Empréstimo;28/12/2021;1.152,60;132,60;10
A;416469;259573;639704;Empréstimo;26/08/2021;6.364,80;214,20;48
A;416534;609552;517599;Empréstimo;01/04/2021;91,80;10,20;12
A;416592;680324;457772;Empréstimo;21/01/2021;3.529,20;122,40;48
A;416764;451635;294076;Empréstimo;12/05/2020;642,60;61,20;12
A;416821;467080;164584;Empréstimo;30/05/2019;2.091,00;81,60;36
A;417000;509448;378512;Empréstimo;02/10/2020;2.131,80;61,20;48
A;417166;666040;427678;Empréstimo;11/12/2020;71,40;10,20;12
A;417348;331597;139008;Empréstimo;03/12/2018;4.426,80;234,60;24
A;417449;255247;456029;Empréstimo;20/01/2021;438,60;40,80;12
A;417608;480219;521664;Financiamento;05/04/2021;8.486,40;204,00;60
A;417623;570628;501013;Empréstimo;10/03/2021;479,40;51,00;10
A;417737;376869;332017;Empréstimo;21/07/2020;214,20;30,60;12
A;418002;352669;192075;Empréstimo;14/10/2019;652,80;61,20;12
A;418324;527904;651831;Empréstimo;14/09/2021;3.753,60;153,00;48
A;418414;692910;557160;Empréstimo;17/05/2021;2.641,80;112,20;36
A;418469;266684;646254;Empréstimo;01/09/2021;2.652,00;91,80;48
A;418500;563682;198526;Empréstimo;08/11/2019;3.519,00;142,80;36
A;418602;728188;688229;Empréstimo;29/10/2021;3.182,40;153,00;27
A;419025;340863;145224;Financiamento;21/01/2019;846,60;30,60;36
A;419091;402479;182907;Empréstimo;11/09/2019;856,80;30,60;48
A;419329;436394;277390;Empréstimo;15/04/2020;530,40;214,20;3
A;419378;304931;552674;Empréstimo;14/05/2021;2.203,20;81,60;48
A;419417;472268;438359;Empréstimo;28/12/2020;387,60;10,20;60
A;419513;354594;660680;Empréstimo;23/09/2021;8.904,60;357,00;48
A;419649;418601;154356;Empréstimo;28/03/2019;1.428,00;40,80;60
A;419733;358047;546630;Empréstimo;06/05/2021;3.090,60;102,00;36
A;419898;659005;666550;Empréstimo;27/09/2021;91,80;10,20;10
A;419905;206042;325534;Empréstimo;10/07/2020;428,40;20,40;24
A;419970;320860;188532;Empréstimo;08/10/2019;3.478,20;102,00;48
A;420114;462562;615244;Financiamento;27/07/2021;5.538,60;285,60;24
A;420211;517638;238766;Empréstimo;06/04/2020;428,40;10,20;48
A;420401;355706;216629;Empréstimo;13/01/2020;61,20;0,00;24
A;420507;608896;439522;Empréstimo;30/12/2020;336,60;40,80;10
A;420542;511263;712147;Empréstimo;30/11/2021;958,80;112,20;10
A;420750;512290;293271;Empréstimo;11/05/2020;7.150,20;244,80;48
A;420909;337622;539913;Empréstimo;27/04/2021;142,80;20,40;10
A;421012;691368;700810;Empréstimo;16/11/2021;2.121,60;81,60;40
A;421076;537045;601190;Empréstimo;07/07/2021;2.203,20;204,00;13
A;421079;537048;651406;Empréstimo;09/09/2021;4.926,60;183,60;48
A;421104;505466;383086;Empréstimo;14/10/2020;642,60;30,60;24
A;421194;564138;339077;Empréstimo;30/07/2020;438,60;51,00;10
A;421500;479464;465239;Empréstimo;01/02/2021;4.396,20;183,60;36
A;421756;431587;241940;Empréstimo;17/03/2020;8.823,00;306,00;48
A;421876;301514;230339;Empréstimo;17/02/2020;2.754,00;91,80;48
A;422052;384595;476668;Empréstimo;12/02/2021;2.203,20;91,80;36
A;422082;730091;609698;Empréstimo;19/07/2021;1.978,80;91,80;36
A;422433;728572;582804;Empréstimo;15/06/2021;357,00;40,80;12
A;422675;304456;359357;Empréstimo;03/09/2020;1.285,20;51,00;36
A;422848;531933;370283;Empréstimo;25/09/2020;112,20;0,00;60
A;423045;482091;503038;Empréstimo;12/03/2021;7.945,80;285,60;48
A;423090;293332;599756;Empréstimo;06/07/2021;12.729,60;673,20;26
A;423137;228480;615497;Empréstimo;28/07/2021;2.193,00;122,40;24
A;423268;530253;189222;Empréstimo;04/10/2019;265,20;30,60;24
A;423353;446826;246791;Empréstimo;01/04/2020;153,00;40,80;4
A;423618;488993;405411;Empréstimo;13/11/2020;4.263,60;234,60;24
A;423845;569352;581270;Empréstimo;14/06/2021;132,60;71,40;2
A;424315;259061;217036;Empréstimo;19/06/2020;2.335,80;91,80;36
A;424466;395020;235617;Empréstimo;28/09/2020;336,60;10,20;48
A;424516;403762;570557;Empréstimo;31/05/2021;2.866,20;102,00;48
A;425074;561325;254038;Empréstimo;03/04/2020;132,60;10,20;24
A;425116;395193;145663;Financiamento;22/01/2019;4.263,60;132,60;48
A;425356;588954;324422;Empréstimo;09/07/2020;3.845,40;163,20;36
A;425399;456908;427566;Empréstimo;11/12/2020;5.518,20;173,40;48
A;425679;628146;398835;Empréstimo;03/11/2020;4.671,60;153,00;46
A;425756;342786;677473;Empréstimo;19/10/2021;887,40;40,80;36
A;425771;544845;239255;Empréstimo;11/03/2020;438,60;20,40;24
A;425794;317710;329515;Empréstimo;16/07/2020;1.050,60;693,60;2
A;425955;410941;334990;Empréstimo;23/07/2020;6.028,20;193,80;48
A;425964;577366;319182;Empréstimo;30/06/2020;4.263,60;163,20;36
A;425981;597581;236316;Empréstimo;18/03/2020;5.283,60;183,60;48
